job_id,job_title,company,sector,location,country,remote_type,experience_level,salary_usd_annual,required_skills,primary_llm_mentioned,education_required,date_posted,job_description_length,applies_count,visa_sponsorship,years_experience_min,company_size,is_contract,has_equity
AIJOB01869,Deep Learning Engineer,Apple ML,Retail,"Tokyo, Japan",Japan,Remote,Entry (0-2 yrs),56253,"Pinecone, Weights & Biases, GCP Vertex AI",Llama,Master's,2024-05-09,1773,3003,No,0,51-200,Full-time,No
AIJOB01870,AI Platform Engineer,SAP AI,Education,"Austin, TX",TX,On-site,Entry (0-2 yrs),64823,"Weaviate, LangChain, RLHF, Spark, SQL",Falcon,Master's,2024-12-22,543,2893,No,0,201-1000,Full-time,Yes
AIJOB01871,AI Safety Researcher,Apple ML,Energy,"London, UK",UK,Hybrid,Entry (0-2 yrs),56068,"ChromaDB, SQL, Docker, Pinecone, LangChain, AWS SageMaker, FastAPI",Claude,Bootcamp/Self-taught,2024-03-22,1925,3701,No,0,51-200,Full-time,Yes
AIJOB01872,Data Scientist (AI/ML),Microsoft AI,Tech,"Austin, TX",TX,Remote,Staff/Principal (8+ yrs),192262,"C++, MLflow, Python, LangChain",GPT-4,Master's,2024-03-02,2372,2658,No,6,201-1000,Full-time,No
AIJOB01873,Foundation Model Engineer,DataBricks,Government,"Chicago, IL",IL,Remote,Staff/Principal (8+ yrs),188910,"TensorFlow, MLflow, Weaviate, LlamaIndex, RLHF, Hugging Face Transformers, SQL",BLOOM,Bootcamp/Self-taught,2024-06-01,716,3750,No,6,201-1000,Full-time,No
AIJOB01874,AI Product Manager,Morgan Stanley AI,Healthcare,"Berlin, Germany",Germany,Hybrid,Mid (2-5 yrs),125437,"JAX, LangChain, OpenAI API",Falcon,Bachelor's,2024-10-13,1771,1659,No,2,5000+,Contract,No
AIJOB01875,GenAI Developer,SAP AI,Automotive,"Toronto, Canada",Canada,Hybrid,Senior (5-8 yrs),185378,"Weights & Biases, LlamaIndex, JAX",None,Master's,2025-01-01,1909,1962,No,4,51-200,Part-time,Yes
AIJOB01876,AI Research Scientist,Goldman Sachs AI,Education,"Paris, France",France,On-site,Senior (5-8 yrs),187683,"Hugging Face Transformers, Kubernetes, Weaviate, Fine-tuning, RLHF",None,Master's,2025-01-22,421,1283,No,4,5000+,Contract,Yes
AIJOB01877,AI Safety Researcher,Anthropic,Tech,"Los Angeles, CA",CA,Hybrid,Staff/Principal (8+ yrs),179761,"PyTorch, Weaviate, MLflow, JAX, CUDA",Gemini,Master's,2024-08-28,1684,741,No,6,1-50,Full-time,No
AIJOB01878,ML Engineer,Palantir,Government,"Seattle, WA",WA,Remote,Senior (5-8 yrs),144351,"MLflow, CUDA, Vector Databases, LlamaIndex, AWS SageMaker, RLHF, Rust",Gemini,Bachelor's,2024-12-10,565,1799,No,4,5000+,Full-time,Yes
AIJOB01879,Data Scientist (AI/ML),Baidu,Finance,"Los Angeles, CA",CA,Hybrid,Staff/Principal (8+ yrs),139396,"ChromaDB, Weaviate, GCP Vertex AI, MLflow",Phi,PhD,2025-01-20,993,3266,Maybe,6,5000+,Full-time,Yes
AIJOB01880,MLOps Engineer,Stability AI,Education,"Bangalore, India",India,Hybrid,Mid (2-5 yrs),94043,"Python, Vector Databases, Weights & Biases, PyTorch, Docker, Hugging Face Transformers, Spark",None,PhD,2024-08-06,1246,333,No,2,5000+,Full-time,Yes
AIJOB01881,LLM Engineer,SAP AI,Tech,"Zurich, Switzerland",Switzerland,Hybrid,Staff/Principal (8+ yrs),234734,"Spark, OpenAI API, GCP Vertex AI",Command R,Master's,2024-12-11,2222,3510,Maybe,6,1-50,Full-time,Yes
AIJOB01882,RAG Engineer,Microsoft AI,Finance,"Zurich, Switzerland",Switzerland,Remote,Senior (5-8 yrs),193620,"SQL, Rust, RAG, OpenAI API, Azure ML, RLHF, C++",BLOOM,Bachelor's,2024-10-22,347,3335,No,4,5000+,Full-time,No
AIJOB01883,Computer Vision Engineer,Goldman Sachs AI,Retail,"Boston, MA",MA,Remote,Senior (5-8 yrs),116672,"JAX, Azure ML, ChromaDB, GCP Vertex AI",Llama,PhD,2024-03-28,1641,2518,Yes,4,201-1000,Full-time,Yes
AIJOB01884,AI Solutions Architect,SAP AI,Defense,"London, UK",UK,Remote,Entry (0-2 yrs),62534,"AWS SageMaker, GCP Vertex AI, LangChain, dbt, Kubernetes, Fine-tuning",Falcon,Bachelor's,2024-07-29,1672,3016,Yes,0,1-50,Full-time,No
AIJOB01885,AI Research Scientist,Apple ML,Healthcare,"Paris, France",France,Remote,Mid (2-5 yrs),109477,"C++, Pinecone, Rust, JAX, RLHF, PyTorch",None,Bachelor's,2024-08-02,758,583,No,2,1001-5000,Full-time,No
AIJOB01886,Foundation Model Engineer,DataBricks,Government,"Boston, MA",MA,On-site,Mid (2-5 yrs),115547,"Weights & Biases, dbt, JAX, GCP Vertex AI, LlamaIndex, LangChain",Gemini,Bootcamp/Self-taught,2024-06-06,2033,1010,No,2,1001-5000,Contract,Yes
AIJOB01887,LLM Engineer,Nvidia,Tech,"Tokyo, Japan",Japan,On-site,Senior (5-8 yrs),128140,"LangChain, JAX, Python, Weaviate",Gemini,PhD,2024-04-15,1669,3210,Maybe,4,201-1000,Full-time,Yes
AIJOB01888,GenAI Developer,Microsoft AI,Finance,"Dublin, Ireland",Ireland,On-site,Entry (0-2 yrs),75343,"AWS SageMaker, Weaviate, Azure ML, MLflow, TensorFlow, dbt",GPT-4,Master's,2024-05-04,1547,320,No,0,1-50,Full-time,Yes
AIJOB01889,AI Research Scientist,Cohere,Defense,"Los Angeles, CA",CA,Remote,Senior (5-8 yrs),137206,"Vector Databases, Weaviate, RLHF, Spark, Rust, OpenAI API, Hugging Face Transformers",None,Master's,2024-11-20,2258,3540,Maybe,4,1-50,Full-time,Yes
AIJOB01890,AI Engineer,Palantir,Government,Singapore,Singapore,Hybrid,Senior (5-8 yrs),149609,"Docker, OpenAI API, Weights & Biases, CUDA, AWS SageMaker, FastAPI",GPT-4,Bachelor's,2024-12-06,484,3306,Yes,4,1001-5000,Full-time,Yes
AIJOB01891,NLP Engineer,Accenture AI,Healthcare,Singapore,Singapore,Remote,Entry (0-2 yrs),76883,"GCP Vertex AI, Weights & Biases, RLHF, ChromaDB, AWS SageMaker",Command R,Master's,2024-06-21,823,2791,Yes,0,201-1000,Full-time,No
AIJOB01892,Reinforcement Learning Engineer,Morgan Stanley AI,Energy,"Seattle, WA",WA,Hybrid,Mid (2-5 yrs),110127,"MLflow, Pinecone, Rust",None,Bootcamp/Self-taught,2025-02-10,2334,2939,No,2,1001-5000,Full-time,No
AIJOB01893,Reinforcement Learning Engineer,Adobe Firefly,Retail,"Seattle, WA",WA,Remote,Senior (5-8 yrs),138217,"dbt, TensorFlow, LlamaIndex, Rust, OpenAI API, SQL",Phi,Master's,2024-09-02,958,180,No,4,1001-5000,Full-time,Yes
AIJOB01894,Prompt Engineer,Goldman Sachs AI,Retail,"Austin, TX",TX,Remote,Senior (5-8 yrs),147040,"Pinecone, Rust, C++, TensorFlow, Spark, Weights & Biases",None,Bachelor's,2024-09-13,425,2052,Maybe,4,5000+,Full-time,No
AIJOB01895,ML Engineer,ByteDance,Government,"London, UK",UK,Remote,Mid (2-5 yrs),108250,"Pinecone, GCP Vertex AI, SQL, OpenAI API, ChromaDB",Phi,Bachelor's,2024-09-05,1902,2960,Yes,2,201-1000,Contract,No
AIJOB01896,AI Platform Engineer,Nvidia,Energy,"Paris, France",France,Hybrid,Mid (2-5 yrs),102673,"dbt, ChromaDB, GCP Vertex AI",BLOOM,Master's,2024-08-17,2022,3681,No,2,51-200,Part-time,No
AIJOB01897,LLM Engineer,SAP AI,Government,Singapore,Singapore,Hybrid,Senior (5-8 yrs),143012,"Hugging Face Transformers, PyTorch, dbt, JAX, Azure ML",Falcon,PhD,2024-12-02,1609,1103,No,4,1-50,Full-time,No
AIJOB01898,Foundation Model Engineer,Deloitte AI,Finance,"Bangalore, India",India,Hybrid,Staff/Principal (8+ yrs),257551,"Weaviate, Rust, ChromaDB, Hugging Face Transformers, Spark, MLflow, LlamaIndex",None,PhD,2024-09-14,428,3042,Yes,6,51-200,Full-time,Yes
AIJOB01899,Computer Vision Engineer,Samsung AI,Education,"Tokyo, Japan",Japan,Remote,Entry (0-2 yrs),77067,"LangChain, Rust, Hugging Face Transformers",Claude,Master's,2025-01-24,2314,2211,No,0,201-1000,Full-time,No
AIJOB01900,NLP Engineer,OpenAI,Automotive,"Los Angeles, CA",CA,Hybrid,Staff/Principal (8+ yrs),189362,"Docker, JAX, LlamaIndex, Fine-tuning, C++, AWS SageMaker",Command R,Master's,2024-09-24,1997,1935,Yes,6,1-50,Part-time,No
AIJOB01901,Reinforcement Learning Engineer,DataBricks,Retail,"Paris, France",France,Remote,Entry (0-2 yrs),78781,"FastAPI, PyTorch, MLflow, AWS SageMaker, dbt, Rust",GPT-4,Bachelor's,2024-06-16,1840,2710,No,0,5000+,Full-time,No
AIJOB01902,AI Infrastructure Engineer,Hugging Face,Retail,"Tokyo, Japan",Japan,On-site,Senior (5-8 yrs),140986,"FastAPI, OpenAI API, Spark",None,Master's,2024-12-13,714,3298,No,4,5000+,Full-time,No
AIJOB01903,AI Safety Researcher,Uber AI,Retail,"Amsterdam, Netherlands",Netherlands,Remote,Mid (2-5 yrs),133227,"AWS SageMaker, RLHF, Python, CUDA",Claude,Bachelor's,2024-10-20,2395,1754,No,2,201-1000,Full-time,Yes
AIJOB01904,Computer Vision Engineer,Snowflake,Tech,"Chicago, IL",IL,On-site,Senior (5-8 yrs),159980,"Rust, LangChain, Hugging Face Transformers, RLHF, Azure ML, SQL, TensorFlow",None,Bachelor's,2024-02-19,1410,1001,Maybe,4,1001-5000,Full-time,No
AIJOB01905,AI Research Scientist,Mistral AI,Finance,"Chicago, IL",IL,On-site,Senior (5-8 yrs),147102,"Python, C++, Rust, MLflow, GCP Vertex AI",Gemini,PhD,2024-08-28,934,851,Yes,4,201-1000,Full-time,No
AIJOB01906,Prompt Engineer,Stability AI,Healthcare,"Berlin, Germany",Germany,Remote,Entry (0-2 yrs),75641,"LangChain, Kubernetes, Weights & Biases, RAG, Spark, ChromaDB",GPT-4,Bachelor's,2024-01-06,1566,1094,Yes,0,1001-5000,Contract,Yes
AIJOB01907,GenAI Developer,Meta AI,Government,Singapore,Singapore,Hybrid,Senior (5-8 yrs),107586,"GCP Vertex AI, FastAPI, Fine-tuning, LangChain",BLOOM,Master's,2024-12-08,1574,1116,No,4,1001-5000,Contract,Yes
AIJOB01908,Computer Vision Engineer,OpenAI,Energy,"Austin, TX",TX,Remote,Senior (5-8 yrs),119577,"Weaviate, LlamaIndex, RAG, Pinecone, Weights & Biases",Falcon,Bachelor's,2025-01-25,1573,3972,Yes,4,51-200,Full-time,Yes
AIJOB01909,AI Solutions Architect,Amazon AWS AI,Energy,"Boston, MA",MA,Hybrid,Mid (2-5 yrs),86360,"dbt, Weights & Biases, Spark, GCP Vertex AI",None,Master's,2024-12-21,1676,124,Maybe,2,1001-5000,Full-time,No
AIJOB01910,Foundation Model Engineer,Samsung AI,Education,"Zurich, Switzerland",Switzerland,Hybrid,Entry (0-2 yrs),71801,"Rust, OpenAI API, Azure ML, Docker, AWS SageMaker, LlamaIndex",Mistral,Master's,2024-11-18,2276,1046,No,0,201-1000,Full-time,Yes
AIJOB01911,AI Safety Researcher,JPMorgan AI,Energy,"New York, NY",NY,Remote,Mid (2-5 yrs),144303,"PyTorch, Fine-tuning, Python",Phi,Bootcamp/Self-taught,2024-05-24,1898,1229,No,2,51-200,Part-time,No
AIJOB01912,AI Solutions Architect,ByteDance,Media,Singapore,Singapore,Hybrid,Senior (5-8 yrs),210245,"Rust, JAX, C++, Weaviate",Mistral,Bachelor's,2024-10-30,712,582,Yes,4,201-1000,Full-time,Yes
AIJOB01913,AI Solutions Architect,Tesla AI,Retail,"Boston, MA",MA,Hybrid,Senior (5-8 yrs),167227,"PyTorch, TensorFlow, FastAPI, Fine-tuning, JAX, ChromaDB",None,Bachelor's,2024-11-04,1335,1929,Yes,4,5000+,Full-time,No
AIJOB01914,AI Solutions Architect,SAP AI,Defense,"Tel Aviv, Israel",Israel,Remote,Entry (0-2 yrs),76310,"FastAPI, PyTorch, OpenAI API, LlamaIndex, Azure ML, CUDA",Llama,Bachelor's,2024-03-04,2382,3837,No,0,201-1000,Part-time,No
AIJOB01915,AI Safety Researcher,Mistral AI,Automotive,"Berlin, Germany",Germany,Hybrid,Senior (5-8 yrs),101371,"TensorFlow, Rust, Vector Databases, ChromaDB, Docker, CUDA",Mistral,Master's,2024-05-04,1751,2923,No,4,1001-5000,Contract,No
AIJOB01916,Data Scientist (AI/ML),IBM Watson,Retail,Singapore,Singapore,Hybrid,Staff/Principal (8+ yrs),180463,"dbt, Weights & Biases, CUDA, Rust, LlamaIndex",Claude,Bachelor's,2024-09-09,894,3826,No,6,1-50,Full-time,No
AIJOB01917,MLOps Engineer,Hugging Face,Media,"Berlin, Germany",Germany,Hybrid,Staff/Principal (8+ yrs),171639,"Fine-tuning, C++, Docker, MLflow, Python, dbt",GPT-4,Master's,2024-02-22,1801,416,Yes,6,5000+,Full-time,No
AIJOB01918,Prompt Engineer,Baidu,Government,"Boston, MA",MA,Remote,Entry (0-2 yrs),62177,"Weaviate, MLflow, SQL, Hugging Face Transformers",Mistral,Master's,2024-03-10,995,3258,Maybe,0,5000+,Part-time,No
AIJOB01919,Reinforcement Learning Engineer,Goldman Sachs AI,Education,"Tel Aviv, Israel",Israel,Hybrid,Staff/Principal (8+ yrs),193946,"OpenAI API, SQL, GCP Vertex AI, MLflow",Llama,Bachelor's,2024-05-19,845,2940,No,6,51-200,Full-time,No
AIJOB01920,AI Safety Researcher,DataBricks,Healthcare,"Seattle, WA",WA,On-site,Mid (2-5 yrs),100652,"PyTorch, Python, LlamaIndex",Command R,Bachelor's,2024-06-25,1093,3671,No,2,201-1000,Part-time,No
AIJOB01921,Deep Learning Engineer,Stability AI,Healthcare,"Austin, TX",TX,Remote,Staff/Principal (8+ yrs),128745,"Azure ML, JAX, Vector Databases",GPT-4,Bachelor's,2024-09-11,1096,278,No,6,51-200,Full-time,No
AIJOB01922,AI Solutions Architect,Tesla AI,Education,"Tel Aviv, Israel",Israel,Hybrid,Entry (0-2 yrs),79423,"RLHF, CUDA, C++, JAX",Gemini,Bootcamp/Self-taught,2025-03-06,1427,3865,Yes,0,201-1000,Full-time,Yes
AIJOB01923,Data Scientist (AI/ML),Google DeepMind,Defense,"Boston, MA",MA,Hybrid,Staff/Principal (8+ yrs),161381,"Pinecone, LlamaIndex, Fine-tuning",GPT-4,Bachelor's,2025-02-28,917,717,Yes,6,1001-5000,Full-time,Yes
AIJOB01924,Prompt Engineer,Goldman Sachs AI,Government,"Boston, MA",MA,Remote,Senior (5-8 yrs),156459,"ChromaDB, Fine-tuning, FastAPI, PyTorch, LlamaIndex",Claude,PhD,2024-11-01,2413,2965,No,4,201-1000,Full-time,Yes
AIJOB01925,AI Platform Engineer,DataBricks,Government,Singapore,Singapore,Remote,Entry (0-2 yrs),96133,"Pinecone, Weaviate, PyTorch, Rust, Fine-tuning, Python, SQL",Claude,Bachelor's,2024-01-08,1445,508,Maybe,0,1-50,Full-time,No
AIJOB01926,RAG Engineer,Accenture AI,Finance,"Tel Aviv, Israel",Israel,Hybrid,Staff/Principal (8+ yrs),166902,"GCP Vertex AI, JAX, dbt, Weaviate, CUDA, Python",Grok,Master's,2024-09-21,476,1225,No,6,1001-5000,Full-time,Yes
AIJOB01927,AI Ethics Researcher,Deloitte AI,Retail,"Chicago, IL",IL,Remote,Senior (5-8 yrs),81682,"Fine-tuning, GCP Vertex AI, LangChain, Weaviate, C++, AWS SageMaker, MLflow",Mistral,Master's,2024-04-01,1407,3145,No,4,1-50,Full-time,No
AIJOB01928,Deep Learning Engineer,Morgan Stanley AI,Automotive,"London, UK",UK,Hybrid,Mid (2-5 yrs),104337,"dbt, OpenAI API, AWS SageMaker, SQL, CUDA",Grok,Bachelor's,2024-07-16,1846,1849,No,2,1-50,Full-time,No
AIJOB01929,RAG Engineer,OpenAI,Media,"Zurich, Switzerland",Switzerland,Hybrid,Staff/Principal (8+ yrs),239634,"Weaviate, GCP Vertex AI, RLHF, Docker, SQL",Claude,Master's,2025-03-02,2088,1884,No,6,1001-5000,Full-time,Yes
AIJOB01930,Reinforcement Learning Engineer,Hugging Face,Defense,"Zurich, Switzerland",Switzerland,Hybrid,Mid (2-5 yrs),148775,"OpenAI API, RLHF, Vector Databases, PyTorch, TensorFlow",None,Bachelor's,2024-11-08,748,1776,No,2,201-1000,Full-time,No
AIJOB01931,AI Research Scientist,Scale AI,Government,"Paris, France",France,On-site,Senior (5-8 yrs),116802,"Python, Docker, RLHF, JAX, AWS SageMaker, PyTorch, Vector Databases",Llama,Bachelor's,2024-08-12,2384,3442,No,4,1001-5000,Contract,Yes
AIJOB01932,AI Ethics Researcher,Mistral AI,Education,"New York, NY",NY,On-site,Mid (2-5 yrs),119834,"dbt, Weights & Biases, Hugging Face Transformers, Vector Databases",None,Bachelor's,2025-01-31,1791,1604,Maybe,2,51-200,Part-time,Yes
AIJOB01933,GenAI Developer,Samsung AI,Automotive,"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),64137,"dbt, Pinecone, ChromaDB, Azure ML, C++, LangChain",Gemini,Bachelor's,2024-06-23,1890,1569,Yes,0,5000+,Full-time,No
AIJOB01934,AI Engineer,Anthropic,Retail,"Tel Aviv, Israel",Israel,On-site,Senior (5-8 yrs),147139,"Spark, SQL, PyTorch, MLflow, OpenAI API, Python",Mistral,PhD,2024-04-18,1961,1395,No,4,51-200,Full-time,Yes
AIJOB01935,RAG Engineer,Palantir,Tech,"Tokyo, Japan",Japan,On-site,Senior (5-8 yrs),221397,"CUDA, Weights & Biases, Rust, RLHF, Python, JAX",GPT-4,Bachelor's,2024-11-04,1415,3854,No,4,201-1000,Contract,Yes
AIJOB01936,Reinforcement Learning Engineer,Anthropic,Media,"New York, NY",NY,Hybrid,Entry (0-2 yrs),51062,"TensorFlow, Weights & Biases, dbt, Vector Databases, AWS SageMaker, FastAPI, OpenAI API",Command R,Bachelor's,2025-01-10,2177,1798,Yes,0,1-50,Contract,No
AIJOB01937,AI Infrastructure Engineer,SAP AI,Education,"San Francisco, CA",CA,Hybrid,Senior (5-8 yrs),156850,"C++, Pinecone, Fine-tuning, LangChain, LlamaIndex",Phi,Master's,2024-05-10,1422,707,No,4,201-1000,Contract,No
AIJOB01938,Computer Vision Engineer,Amazon AWS AI,Finance,"Tokyo, Japan",Japan,Hybrid,Entry (0-2 yrs),75892,"Fine-tuning, OpenAI API, MLflow, Docker",None,Master's,2024-08-28,858,849,No,0,5000+,Contract,No
AIJOB01939,Foundation Model Engineer,Apple ML,Healthcare,"London, UK",UK,Remote,Mid (2-5 yrs),131498,"Python, RLHF, MLflow",None,Master's,2025-02-06,327,1195,No,2,5000+,Full-time,No
AIJOB01940,AI Ethics Researcher,Cohere,Government,"Tel Aviv, Israel",Israel,Remote,Staff/Principal (8+ yrs),203527,"LangChain, Weights & Biases, RLHF, Spark, MLflow",GPT-4,Master's,2025-02-28,1244,2372,Yes,6,1-50,Full-time,No
AIJOB01941,NLP Engineer,JPMorgan AI,Automotive,"Bangalore, India",India,Hybrid,Senior (5-8 yrs),158317,"FastAPI, C++, RAG, Azure ML, Vector Databases, Weights & Biases",BLOOM,Master's,2024-09-08,1914,201,No,4,51-200,Full-time,No
AIJOB01942,AI Product Manager,Salesforce Einstein,Energy,"Zurich, Switzerland",Switzerland,Remote,Mid (2-5 yrs),102245,"Hugging Face Transformers, TensorFlow, Vector Databases, Azure ML, PyTorch",Grok,Master's,2024-06-17,850,2440,No,2,1001-5000,Part-time,No
AIJOB01943,NLP Engineer,Palantir,Defense,"Berlin, Germany",Germany,Remote,Senior (5-8 yrs),157266,"dbt, MLflow, Weaviate",GPT-4,Bachelor's,2024-08-08,2496,1924,No,4,51-200,Full-time,Yes
AIJOB01944,Computer Vision Engineer,Amazon AWS AI,Finance,"New York, NY",NY,Remote,Entry (0-2 yrs),65675,"AWS SageMaker, Fine-tuning, CUDA, OpenAI API",Llama,Bachelor's,2024-09-02,527,804,Yes,0,51-200,Part-time,No
AIJOB01945,GenAI Developer,Scale AI,Government,"San Francisco, CA",CA,On-site,Mid (2-5 yrs),122307,"Rust, CUDA, Pinecone",GPT-4,Bachelor's,2024-02-25,2478,1334,No,2,1001-5000,Full-time,Yes
AIJOB01946,NLP Engineer,Stability AI,Education,"Berlin, Germany",Germany,Hybrid,Senior (5-8 yrs),140020,"TensorFlow, Docker, OpenAI API, Fine-tuning, SQL",Mistral,PhD,2024-02-23,2443,874,No,4,1001-5000,Part-time,No
AIJOB01947,MLOps Engineer,Apple ML,Energy,"Seattle, WA",WA,Hybrid,Staff/Principal (8+ yrs),213575,"RAG, Fine-tuning, SQL, JAX, Kubernetes",None,PhD,2024-06-17,1755,2920,Maybe,6,5000+,Full-time,Yes
AIJOB01948,Reinforcement Learning Engineer,Meta AI,Media,"Austin, TX",TX,On-site,Mid (2-5 yrs),109420,"MLflow, LangChain, SQL",Grok,Bachelor's,2024-07-17,2039,3836,No,2,1001-5000,Full-time,No
AIJOB01949,AI Safety Researcher,DataBricks,Retail,"Chicago, IL",IL,On-site,Mid (2-5 yrs),132295,"AWS SageMaker, LlamaIndex, Fine-tuning, Pinecone, Azure ML, LangChain, Vector Databases",None,Master's,2024-12-16,499,380,No,2,1-50,Full-time,No
AIJOB01950,AI Infrastructure Engineer,Amazon AWS AI,Finance,"Tokyo, Japan",Japan,Hybrid,Entry (0-2 yrs),69352,"GCP Vertex AI, CUDA, Weights & Biases, C++, dbt, LlamaIndex, Python",Command R,Bootcamp/Self-taught,2024-12-13,808,3187,Maybe,0,201-1000,Full-time,No
AIJOB01951,Computer Vision Engineer,Palantir,Media,"Chicago, IL",IL,Remote,Senior (5-8 yrs),102128,"Fine-tuning, MLflow, Hugging Face Transformers, LlamaIndex, PyTorch",Falcon,Bachelor's,2024-06-05,1265,2474,Yes,4,201-1000,Full-time,Yes
AIJOB01952,MLOps Engineer,Accenture AI,Energy,"Chicago, IL",IL,Remote,Mid (2-5 yrs),134986,"TensorFlow, Docker, Python, Kubernetes, PyTorch, Spark, Vector Databases",Grok,PhD,2024-05-03,568,2764,No,2,51-200,Full-time,No
AIJOB01953,Foundation Model Engineer,Apple ML,Retail,Singapore,Singapore,Hybrid,Senior (5-8 yrs),125545,"Vector Databases, Docker, Azure ML",Grok,Bootcamp/Self-taught,2024-06-26,2411,231,Maybe,4,5000+,Full-time,No
AIJOB01954,AI Research Scientist,Amazon AWS AI,Retail,"Amsterdam, Netherlands",Netherlands,Remote,Senior (5-8 yrs),132348,"TensorFlow, Python, SQL, RLHF",Phi,Master's,2025-02-07,1289,3854,Maybe,4,1001-5000,Full-time,No
AIJOB01955,AI Infrastructure Engineer,Mistral AI,Government,"Boston, MA",MA,Remote,Staff/Principal (8+ yrs),178556,"TensorFlow, RLHF, LlamaIndex, CUDA, Azure ML, Vector Databases",None,Master's,2024-08-13,737,1190,No,6,1-50,Full-time,Yes
AIJOB01956,AI Ethics Researcher,Samsung AI,Tech,"Austin, TX",TX,On-site,Entry (0-2 yrs),87317,"OpenAI API, Rust, FastAPI, ChromaDB, Weights & Biases, LlamaIndex, SQL",Command R,PhD,2024-05-06,582,1426,Yes,0,1-50,Full-time,Yes
AIJOB01957,GenAI Developer,IBM Watson,Healthcare,"Zurich, Switzerland",Switzerland,Remote,Mid (2-5 yrs),67713,"SQL, CUDA, Weights & Biases, Weaviate, JAX, Spark",None,PhD,2024-03-21,2128,1948,Yes,2,5000+,Full-time,Yes
AIJOB01958,AI Platform Engineer,Stability AI,Government,"Paris, France",France,Remote,Entry (0-2 yrs),109535,"LangChain, LlamaIndex, RLHF, Azure ML, SQL, Kubernetes, ChromaDB",None,Master's,2024-02-27,658,3896,No,0,51-200,Full-time,No
AIJOB01959,AI Ethics Researcher,Samsung AI,Automotive,"Toronto, Canada",Canada,Remote,Mid (2-5 yrs),130909,"CUDA, Spark, Weights & Biases, dbt, GCP Vertex AI, SQL",GPT-4,PhD,2024-12-27,1076,1623,No,2,51-200,Full-time,Yes
AIJOB01960,MLOps Engineer,ByteDance,Healthcare,"Zurich, Switzerland",Switzerland,On-site,Mid (2-5 yrs),114420,"TensorFlow, Docker, LlamaIndex, Hugging Face Transformers, MLflow, FastAPI, Python",Command R,Bachelor's,2024-08-02,2108,1640,No,2,51-200,Full-time,No
AIJOB01961,ML Engineer,Apple ML,Tech,"Stockholm, Sweden",Sweden,Remote,Staff/Principal (8+ yrs),198023,"PyTorch, SQL, OpenAI API",Falcon,Bachelor's,2024-09-03,477,3694,Yes,6,1001-5000,Full-time,No
AIJOB01962,AI Product Manager,Salesforce Einstein,Automotive,"Tel Aviv, Israel",Israel,On-site,Staff/Principal (8+ yrs),210279,"AWS SageMaker, RAG, Azure ML, Weaviate, Fine-tuning",Gemini,Bootcamp/Self-taught,2025-03-28,413,998,No,6,1001-5000,Full-time,Yes
AIJOB01963,NLP Engineer,SAP AI,Retail,"Boston, MA",MA,Hybrid,Staff/Principal (8+ yrs),218760,"CUDA, JAX, Pinecone, AWS SageMaker, FastAPI, TensorFlow",BLOOM,Master's,2025-01-24,2206,1290,No,6,201-1000,Part-time,No
AIJOB01964,Foundation Model Engineer,Stability AI,Defense,"London, UK",UK,Hybrid,Senior (5-8 yrs),167420,"RAG, ChromaDB, dbt, JAX, Azure ML, MLflow",None,Master's,2025-03-07,1986,61,Yes,4,51-200,Contract,Yes
AIJOB01965,AI Product Manager,Amazon AWS AI,Healthcare,"Toronto, Canada",Canada,Hybrid,Mid (2-5 yrs),121000,"Pinecone, Docker, Spark, LlamaIndex, TensorFlow",Gemini,Master's,2024-07-21,1387,1396,No,2,5000+,Full-time,No
AIJOB01966,MLOps Engineer,Amazon AWS AI,Defense,"Berlin, Germany",Germany,Remote,Staff/Principal (8+ yrs),203224,"PyTorch, Docker, TensorFlow, AWS SageMaker, LlamaIndex, Fine-tuning",GPT-4,PhD,2024-07-22,489,2242,Yes,6,1001-5000,Full-time,No
AIJOB01967,AI Research Scientist,Apple ML,Defense,"San Francisco, CA",CA,Hybrid,Entry (0-2 yrs),67513,"Spark, FastAPI, LlamaIndex, AWS SageMaker, JAX",None,Bachelor's,2024-04-12,1812,144,Yes,0,201-1000,Full-time,No
AIJOB01968,RAG Engineer,Baidu,Automotive,"San Francisco, CA",CA,Hybrid,Senior (5-8 yrs),145915,"Rust, GCP Vertex AI, OpenAI API, SQL, PyTorch, Weaviate, RLHF",Llama,PhD,2024-08-09,1950,1885,No,4,1-50,Full-time,No
